frame,L_Elbow,R_Elbow,L_Knee,R_Knee,L_Shoulder,R_Shoulder,L_Hip,R_Hip
133,65.08,58.17,41.82,4.86,175.27,177.61,9.9,13.32,101.06,82.44
134,65.18,57.79,41.28,5.2,175.27,177.59,10.19,13.43,101.06,82.44
135,65.2,57.37,40.69,5.01,175.27,177.71,10.44,13.86,101.06,82.48
136,65.48,56.87,40.44,5.15,175.26,177.65,10.57,14.3,100.92,82.59
137,65.51,56.58,40.4,4.99,175.33,177.68,10.62,14.62,100.66,82.86
138,65.01,56.18,40.33,5.32,175.38,177.67,10.71,14.75,100.68,82.84
139,64.51,55.43,40.3,6.08,175.66,177.65,10.79,14.92,100.55,83.1
140,64.17,55.15,40.41,5.8,175.83,177.58,10.87,15.17,100.31,83.28
141,63.82,55.08,40.51,5.22,175.89,177.45,10.94,15.43,100.28,83.27
142,63.59,54.98,40.73,5.18,175.83,177.24,10.88,15.48,100.61,82.84
143,63.57,54.91,41.03,5.17,175.77,176.63,10.7,15.52,100.86,82.45
144,63.53,54.82,41.19,5.18,175.67,176.62,10.64,15.58,101.07,82.22
145,63.51,54.81,41.29,5.15,175.59,176.88,10.6,15.65,101.11,82.25
146,63.48,54.85,41.35,5.05,175.57,176.97,10.57,15.66,101.08,82.27
147,63.46,54.9,41.37,4.88,175.62,177.03,10.58,15.71,101.02,82.35
148,63.39,54.83,41.42,4.74,175.59,177.17,10.59,15.77,100.88,82.44
149,63.34,54.67,41.45,4.67,175.47,177.14,10.57,15.81,100.73,82.56
150,63.18,54.49,41.48,4.51,175.29,177.03,10.57,15.82,100.52,82.66
151,63.0,54.32,41.47,4.47,175.21,176.92,10.56,15.79,100.29,82.81
152,63.02,54.23,41.51,4.54,175.14,176.62,10.5,15.77,100.27,82.74
153,63.15,54.28,41.63,4.6,175.09,176.73,10.46,15.73,100.31,82.68
154,63.42,54.4,41.77,4.41,175.02,176.89,10.41,15.71,100.37,82.6
155,63.7,54.57,41.91,4.42,174.9,176.89,10.33,15.58,100.4,82.51
156,64.49,54.77,41.69,4.65,174.82,176.88,10.25,15.44,100.36,82.55
157,65.2,54.78,41.46,4.85,174.7,176.83,10.14,15.35,100.27,82.59
158,66.14,54.73,40.87,5.11,174.64,176.91,10.1,15.16,100.16,82.67
159,67.1,54.74,40.55,5.29,174.62,177.01,10.06,14.97,100.17,82.65
160,67.77,54.79,40.39,5.44,174.6,176.99,10.02,14.81,100.23,82.57
161,68.25,54.89,40.3,5.63,174.59,177.11,9.96,14.63,100.44,82.34
162,68.48,55.02,40.31,5.83,174.56,177.1,9.91,14.51,100.55,82.19
163,68.8,55.11,40.25,6.04,174.54,177.19,9.88,14.41,100.69,82.02
164,68.84,55.09,40.1,6.37,174.5,177.17,9.89,14.29,100.7,81.96
165,68.74,55.07,40.07,6.86,174.45,177.17,9.92,14.01,100.67,81.98
166,68.44,55.24,40.15,6.77,174.4,177.16,9.94,13.9,100.61,82.13
167,68.08,55.93,40.24,5.8,174.33,177.16,9.94,13.78,100.61,82.19
168,67.71,56.65,40.3,4.65,174.31,177.45,9.98,13.89,100.58,82.47
169,67.46,56.9,40.38,4.29,174.27,177.68,9.96,14.02,100.5,82.79
170,67.16,57.21,40.6,3.82,174.38,177.74,9.87,14.04,100.33,83.14
171,66.99,57.6,40.83,3.1,174.32,178.05,9.78,14.13,100.17,83.49
172,67.03,57.73,41.05,3.12,174.21,178.16,9.82,14.13,99.98,83.66
173,67.17,58.16,41.12,2.53,174.07,178.01,9.9,14.12,99.86,83.6
174,66.89,59.12,41.28,1.23,173.97,177.55,9.98,13.97,99.76,83.53
175,66.61,59.49,41.06,0.75,173.88,177.03,10.32,13.73,99.63,83.46
176,67.04,59.29,40.62,1.16,173.86,176.67,10.5,13.45,99.67,83.39
177,67.0,59.57,40.19,0.47,173.74,176.42,10.8,13.41,99.6,83.35
178,66.86,59.66,40.1,0.11,173.65,176.38,11.07,13.49,99.51,83.37
179,66.67,60.18,39.96,0.93,173.54,176.46,11.38,13.56,99.43,83.48
180,66.29,59.8,40.0,0.8,173.52,176.65,11.52,13.63,99.24,83.75
181,65.93,59.68,40.19,0.84,173.76,176.4,11.64,13.62,99.21,83.84
182,65.72,59.86,40.74,0.92,174.12,176.39,11.64,13.5,99.15,83.99
183,65.75,59.59,40.96,0.01,174.44,176.12,11.62,13.23,99.21,84.0
184,65.91,59.58,41.04,0.66,174.48,176.14,11.45,13.12,99.12,84.19
185,66.44,60.12,40.84,0.79,174.43,176.08,11.39,13.11,99.16,84.02
186,67.82,60.47,40.55,1.07,174.32,175.39,11.31,13.26,99.04,83.89
187,70.11,60.71,39.96,1.35,174.2,174.39,11.2,13.71,98.96,83.81
188,75.25,60.89,38.51,2.21,174.09,174.01,11.12,14.25,98.69,84.05
189,83.39,60.73,36.94,2.53,174.0,174.02,11.07,15.9,98.68,84.22
190,97.96,57.14,35.73,4.28,173.93,174.09,10.87,16.74,98.67,84.49
191,111.44,56.3,35.23,3.55,173.91,174.51,10.15,16.92,98.82,84.56
192,120.42,59.59,35.85,2.08,173.77,174.83,9.17,16.86,98.83,84.52
193,134.75,53.03,36.67,1.71,173.67,174.94,8.73,16.73,98.9,84.46
194,152.46,31.42,37.56,2.36,173.78,175.21,8.32,16.88,99.0,84.53
195,170.75,7.13,38.52,3.03,173.65,175.35,7.75,16.66,99.0,84.57
196,173.03,28.14,39.05,3.0,173.75,175.99,7.48,16.09,98.99,84.74
197,168.25,39.42,39.3,2.93,174.18,176.29,7.4,15.81,99.13,84.85
198,164.23,44.16,40.09,2.91,175.19,176.42,7.6,15.54,99.55,84.87
199,165.08,48.55,40.9,2.44,175.46,176.62,7.69,15.02,99.64,84.93
